n_trivially_balanced,n_trivial_pairs,n_concordance_modules,n_unbounded_pairs,validation_passed,concordance_tolerance,n_total_optimizations,n_other_error_pairs,n_balanced,n_numerical_error_pairs,balanced_threshold,cv_epsilon,n_metabolites,batch_size,n_concordant_inferred,sample_size,n_trivially_balanced_complexes,n_candidate_pairs,n_burnin,n_resource_limit_pairs,use_unidirectional_constraints,filename,batches_completed,elapsed_time,n_balanced_complexes,n_trivially_concordant,n_complexes,batch_results_concordant_count,model_name,use_transitivity,cv_threshold,n_balanced_total,n_concordant_found,n_infeasible_pairs,n_workers,n_non_concordant_pairs,n_timeout_pairs,n_infeasible_or_unbounded_pairs,objective_bound,n_candidates_skipped_by_transitivity,min_valid_samples,n_concordant_opt,n_reactions,seed,n_chains,n_concordant_total,id,old_species_id,Species name,Common synonym,Major clade,Family,Genus,Strain sequenced,NRRL,CBS,JCM,Other collection/strain ID,Genome accession,Resouce,Strain status,Type species,No. contigs/scaffolds,No. genes,Coverage,Assembly size,N50,GC%,Heterozygosity,CUG usage,BUSCO Complete,BUSCO Duplicated,BUSCO Fragmented,BUSCO Missing,Reference,Note
102,745,500,0,True,0.01,4162,23,106,0,1e-08,1e-16,1548,100000,6461,1000,102,1892,50,0,False,kinetic_results_yHMPu5000035302_Candida_fragi_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,158.63281297683716,106,745,4166,754,yHMPu5000035302_Candida_fragi,True,0.01,106,6470,0,63,1138,0,0,none,95,10,754,3595,42,1,7215,194.0,yHMPu5000035302_Candida_fragi,Candida fragi,,CUG-Ser1,Debaryomycetaceae,Candida,NRRL Y-17910,Y-17910,7702.0,1791.0,,PPMP00000000,Y1000+,Type,No,453.0,5376.0,73.62566666666666,12011033.0,250691.0,35.75,1.4e-05,Ser,1671.0,4.0,63.0,21.0,This study,
100,677,598,0,True,0.01,4060,27,103,0,1e-08,1e-16,1422,100000,5192,1000,100,1660,50,0,False,kinetic_results_yHMPu5000035318_Hyphopichia_heimii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,135.61698389053345,103,677,3757,638,yHMPu5000035318_Hyphopichia_heimii,True,0.01,103,5153,0,63,1022,0,0,none,65,10,638,3340,42,1,5830,193.0,yHMPu5000035318_Hyphopichia_heimii,Hyphopichia heimii,,CUG-Ser1,Debaryomycetaceae,Hyphopichia,NRRL Y-7502,Y-7502,6139.0,,,PPMQ00000000,Y1000+,Type,No,5312.0,5882.0,39.46975,12899338.0,117182.0,40.39,2.1e-05,Ser,1715.0,7.0,30.0,7.0,This study,
96,700,456,0,True,0.01,2974,16,101,0,1e-08,1e-16,1496,100000,5737,1000,96,1423,50,0,False,kinetic_results_yHMPu5000035325_Cyberlindnera_petersonii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,146.83712720870972,101,700,4085,668,yHMPu5000035325_Cyberlindnera_petersonii,True,0.01,101,5705,0,63,755,0,0,none,58,10,668,3572,42,1,6405,237.0,yHMPu5000035325_Cyberlindnera_petersonii,Cyberlindnera petersonii,,Phaffomycetaceae,Phaffomycetaceae,Cyberlindnera,NRRL YB-3808,YB-3808,5555.0,3619.0,,PPMR00000000,Y1000+,Type,No,6324.0,5769.0,46.4025,11596853.0,205038.0,43.4,3.3e-05,Leu,1680.0,11.0,47.0,21.0,This study,
105,771,549,0,True,0.01,4574,40,106,0,1e-08,1e-16,1592,100000,6524,1000,105,2063,50,0,False,kinetic_results_yHMPu5000035335_Candida_blattae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,170.54374480247498,106,771,4286,806,yHMPu5000035335_Candida_blattae,True,0.01,106,6559,0,63,1257,0,0,none,108,10,806,3689,42,1,7330,192.0,yHMPu5000035335_Candida_blattae,Candida blattae,,CUG-Ser1,Metschnikowiaceae,Candida,NRRL Y-27698,Y-27698,9871.0,,,PPMS00000000,Y1000+,Type,No,785.0,5526.0,146.47695833333333,12070944.0,611220.0,49.63,8e-06,Ser,1698.0,7.0,45.0,9.0,This study,
98,770,505,0,True,0.01,3702,43,102,0,1e-08,1e-16,1534,100000,6544,1000,98,1794,50,0,False,kinetic_results_yHMPu5000035629_Yueomyces_sinensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,150.55042099952698,102,770,4055,733,yHMPu5000035629_Yueomyces_sinensis,True,0.01,102,6507,0,63,1061,0,0,none,76,10,733,3555,42,1,7277,321.0,yHMPu5000035629_Yueomyces_sinensis,Yueomyces sinensis,,Saccharomycetaceae,Saccharomycetaceae,Yueomyces,NRRL Y-17406,Y-17406,7075.0,,,PPMT00000000,Y1000+,Type,Yes,1143.0,5545.0,89.164875,12915719.0,177725.0,29.6,3.3e-05,Leu,1557.0,41.0,67.0,94.0,This study,
96,709,589,0,True,0.01,4488,21,101,0,1e-08,1e-16,1443,100000,5954,1000,96,1842,50,0,False,kinetic_results_yHMPu5000035633_Candida_hispaniensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.3058638572693,101,709,3823,704,yHMPu5000035633_Candida_hispaniensis,True,0.01,101,5949,0,63,1138,0,0,none,99,10,704,3392,42,1,6658,35.0,yHMPu5000035633_Candida_hispaniensis,Candida hispaniensis,,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Candida,NRRL Y-5580,Y-5580,9996.0,,,PPSY00000000,Y1000+,Type,No,344.0,5389.0,176.99420833333335,10636565.0,1168197.0,41.59,1.1e-05,Leu,1630.0,6.0,92.0,31.0,This study,
108,764,571,0,True,0.01,5140,46,109,0,1e-08,1e-16,1600,100000,6802,1000,108,2232,50,0,False,kinetic_results_yHMPu5000035639_Wickerhamomyces_canadensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,203.8828511238098,109,764,4312,822,yHMPu5000035639_Wickerhamomyces_canadensis,True,0.01,109,6860,0,63,1410,0,0,none,64,10,822,3689,42,1,7624,236.0,yHMPu5000035639_Wickerhamomyces_canadensis,Wickerhamomyces canadensis,,Phaffomycetaceae,Phaffomycetaceae,Wickerhamomyces,NRRL Y-1888,Y-1888,1992.0,3597.0,,PPMU00000000,Y1000+,Type,Yes,365.0,5950.0,72.779375,12429788.0,306990.0,39.12,1.3e-05,Leu,1694.0,10.0,37.0,18.0,This study,
104,687,464,0,True,0.01,3620,34,105,0,1e-08,1e-16,1428,100000,5986,1000,104,1672,50,0,False,kinetic_results_yHMPu5000035640_Yamadazyma_philogaea_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,138.33486104011536,105,687,3741,625,yHMPu5000035640_Yamadazyma_philogaea,True,0.01,105,5924,0,63,1047,0,0,none,78,10,625,3292,42,1,6611,191.0,yHMPu5000035640_Yamadazyma_philogaea,Yamadazyma philogaea,,CUG-Ser1,Debaryomycetaceae,Yamadazyma,NRRL Y-7813,Y-7813,6696.0,10739.0,,PPMV00000000,Y1000+,Type,Yes,592.0,4854.0,91.84375,11099299.0,320613.0,42.76,1.5e-05,Ser,1674.0,6.0,65.0,14.0,This study,
106,727,541,0,True,0.01,5208,30,108,0,1e-08,1e-16,1494,100000,6761,1000,106,2250,50,0,False,kinetic_results_yHMPu5000035641_Yamadazyma_scolyti_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,153.3121838569641,108,727,3937,885,yHMPu5000035641_Yamadazyma_scolyti,True,0.01,108,6919,0,63,1365,0,0,none,112,10,885,3425,42,1,7646,190.0,yHMPu5000035641_Yamadazyma_scolyti,Yamadazyma scolyti,,CUG-Ser1,Debaryomycetaceae,Yamadazyma,NRRL Y-5512,Y-5512,4802.0,3654.0,,PPMW00000000,Y1000+,Type,No,301.0,5207.0,55.60175,11281806.0,401942.0,38.75,6e-06,Ser,1670.0,4.0,58.0,27.0,This study,
98,719,582,0,True,0.01,4152,25,100,0,1e-08,1e-16,1458,100000,5807,1000,98,1717,50,0,False,kinetic_results_yHMPu5000035643_Yarrowia_bubula_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.7545199394226,100,719,3860,663,yHMPu5000035643_Yarrowia_bubula,True,0.01,100,5751,0,63,1054,0,0,none,76,10,663,3431,42,1,6470,34.0,yHMPu5000035643_Yarrowia_bubula,Yarrowia bubula,,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Yarrowia,NRRL Y-63668,Y-63668,12934.0,,,PPMX00000000,Y1000+,Type,No,811.0,6797.0,116.78083333333333,20593375.0,163923.0,46.99,3e-06,Leu,1669.0,11.0,50.0,29.0,This study,
102,720,525,0,True,0.01,3694,19,104,0,1e-08,1e-16,1470,100000,6011,1000,102,1645,50,0,False,kinetic_results_yHMPu5000035645_Yarrowia_divulgata_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,166.2744390964508,104,720,3883,595,yHMPu5000035645_Yarrowia_divulgata,True,0.01,104,5886,0,63,1050,0,0,none,77,10,595,3454,42,1,6606,33.0,yHMPu5000035645_Yarrowia_divulgata,Yarrowia divulgata,,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Yarrowia,NRRL Y-63741,Y-63741,11013.0,,,PPMY00000000,Y1000+,Type,No,488.0,6691.0,57.843625,21397450.0,150730.0,50.2,0,Leu,1683.0,15.0,46.0,15.0,This study,
92,727,558,0,True,0.01,4302,22,94,0,1e-08,1e-16,1492,100000,6351,1000,92,1793,50,0,False,kinetic_results_yHMPu5000035650_Trigonopsis_variabilis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,149.46645188331604,94,727,4055,805,yHMPu5000035650_Trigonopsis_variabilis,True,0.01,94,6429,0,63,988,0,0,none,70,10,805,3550,42,1,7156,12.0,yHMPu5000035650_Trigonopsis_variabilis,Trigonopsis variabilis,,Trigonopsidaceae,Trigonopsidaceae,Trigonopsis,NRRL Y-1579,Y-1579,1040.0,1823.0,,PPXM00000000,Y1000+,Type,Yes,338.0,5469.0,89.43179166666667,11441937.0,1082171.0,45.28,1.3e-05,Leu,1308.0,3.0,262.0,186.0,This study,
118,761,536,0,True,0.01,4416,30,129,0,1e-08,1e-16,1603,100000,6560,1000,118,2004,50,0,False,kinetic_results_yHMPu5000035651_Torulaspora_microellipsoides_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,167.86531591415405,129,761,4310,723,yHMPu5000035651_Torulaspora_microellipsoides,True,0.01,129,6522,0,63,1281,0,0,none,71,10,723,3731,42,1,7283,320.0,yHMPu5000035651_Torulaspora_microellipsoides,Torulaspora microellipsoides,,Saccharomycetaceae,Saccharomycetaceae,Torulaspora,NRRL Y-1549,Y-1549,427.0,,,PPMZ00000000,Y1000+,Type,No,302.0,5298.0,30.5,10927271.0,506894.0,38.7,2.1e-05,Leu,1725.0,9.0,17.0,8.0,This study,
111,713,462,0,True,0.01,3128,29,128,0,1e-08,1e-16,1480,100000,5319,1000,111,1500,50,0,False,kinetic_results_yHMPu5000035652_Torulaspora_maleeae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,137.67933797836304,128,713,3821,559,yHMPu5000035652_Torulaspora_maleeae,True,0.01,128,5165,1,63,941,0,0,none,80,10,559,3379,42,1,5878,319.0,yHMPu5000035652_Torulaspora_maleeae,Torulaspora maleeae,,Saccharomycetaceae,Saccharomycetaceae,Torulaspora,CBS 10694,,10694.0,,,PPNA00000000,Y1000+,Type,No,264.0,4312.0,107.218875,9217914.0,764704.0,45.78,1.2e-05,Leu,1712.0,4.0,36.0,7.0,This study,
88,709,554,0,True,0.01,4224,18,89,0,1e-08,1e-16,1452,100000,6209,1000,88,1752,50,0,False,kinetic_results_yHMPu5000035654_Tortispora_ganteri_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.5778648853302,89,709,3933,733,yHMPu5000035654_Tortispora_ganteri,True,0.01,89,6233,0,63,1019,0,0,none,58,10,733,3440,42,1,6942,11.0,yHMPu5000035654_Tortispora_ganteri,Tortispora ganteri,,Trigonopsidaceae,Trigonopsidaceae,Tortispora,NRRL Y-17035,Y-17035,12581.0,,,PPNB00000000,Y1000+,Type,Yes,1044.0,5266.0,102.43429166666667,9437723.0,303499.0,42.86,0.003686,Leu,1510.0,10.0,139.0,100.0,This study,
101,629,429,0,True,0.01,3258,12,105,0,1e-08,1e-16,1374,100000,5363,1000,101,1483,50,0,False,kinetic_results_yHMPu5000035658_Starmera_amethionina_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,131.6469349861145,105,629,3793,588,yHMPu5000035658_Starmera_amethionina,True,0.01,105,5322,0,63,895,0,0,none,65,10,588,3290,42,1,5951,235.0,yHMPu5000035658_Starmera_amethionina,Starmera amethionina,,Phaffomycetaceae,Phaffomycetaceae,Starmera,NRRL Y-10978,Y-10978,6940.0,1831.0,,PPNC00000000,Y1000+,Type,Yes,1669.0,5836.0,99.269875,11591917.0,120477.0,31.69,0.002142,Leu,1640.0,14.0,69.0,36.0,This study,
94,716,473,0,True,0.01,3714,25,99,0,1e-08,1e-16,1356,100000,6155,1000,94,1745,50,0,False,kinetic_results_yHMPu5000035659_Saturnispora_dispora_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,122.48649787902832,99,716,3350,675,yHMPu5000035659_Saturnispora_dispora,True,0.01,99,6114,0,63,1070,0,0,none,75,10,675,2878,42,1,6830,77.0,yHMPu5000035659_Saturnispora_dispora,Saturnispora dispora,,Pichiaceae,Pichiaceae,Saturnispora,NRRL Y-1447,Y-1447,794.0,1795.0,,PPND00000000,Y1000+,Type,Yes,645.0,4881.0,37.879958333333335,10041276.0,217078.0,36.64,3.1e-05,Leu,1486.0,5.0,105.0,163.0,"This study; Krassowski T, et al. Evolutionary Instability of CUG-Leu in the Genetic Code of Budding Yeasts. Nat. Commun. 9, 1887 (2018).",
103,736,501,0,True,0.01,3936,42,104,0,1e-08,1e-16,1501,100000,6739,1000,103,1792,50,0,False,kinetic_results_yHMPu5000035662_Meyerozyma_caribbica_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,149.45545411109924,104,736,3925,767,yHMPu5000035662_Meyerozyma_caribbica,True,0.01,104,6770,0,63,1025,0,0,none,69,10,767,3476,42,1,7506,189.0,yHMPu5000035662_Meyerozyma_caribbica,Meyerozyma caribbica,,CUG-Ser1,Debaryomycetaceae,Meyerozyma,NRRL Y-27274,Y-27274,9966.0,,,PPNE00000000,Y1000+,Type,No,295.0,5027.0,45.1175,10430037.0,847748.0,47.07,7e-06,Ser,1714.0,5.0,31.0,9.0,This study,
100,750,563,0,True,0.01,3928,23,101,0,1e-08,1e-16,1552,100000,6357,1000,100,1706,50,0,False,kinetic_results_yHMPu5000035665_Middelhovenomyces_tepae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,164.4233329296112,101,750,4211,725,yHMPu5000035665_Middelhovenomyces_tepae,True,0.01,101,6332,1,63,981,0,0,none,96,10,725,3688,42,1,7082,32.0,yHMPu5000035665_Middelhovenomyces_tepae,Middelhovenomyces tepae,,Dipodascaceae/Trichomonascaceae,Saccharomycetales incertae sedis,Middelhovenomyces,NRRL Y-17670,Y-17670,5115.0,9474.0,,PPNF00000000,Y1000+,Type,Yes,317.0,6443.0,70.95083333333334,14976273.0,1060276.0,40.9,1e-06,Leu,1591.0,10.0,128.0,30.0,This study,
103,745,506,0,True,0.01,4028,24,107,0,1e-08,1e-16,1544,100000,6410,1000,103,1818,50,0,False,kinetic_results_yHMPu5000035667_Kurtzmaniella_cleridarum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,159.19887399673462,107,745,4155,764,yHMPu5000035667_Kurtzmaniella_cleridarum,True,0.01,107,6429,0,63,1054,0,0,none,64,10,764,3597,42,1,7174,188.0,yHMPu5000035667_Kurtzmaniella_cleridarum,Kurtzmaniella cleridarum,,CUG-Ser1,Debaryomycetaceae,Kurtzmaniella,NRRL Y-48386,Y-48386,8793.0,,,PPNG00000000,Y1000+,Type,Yes,418.0,5478.0,72.41591666666666,12089939.0,82758.0,33.02,2.4e-05,Ser,1680.0,5.0,57.0,17.0,This study,
106,745,549,0,True,0.01,4194,36,107,0,1e-08,1e-16,1561,100000,6492,1000,106,1849,50,0,False,kinetic_results_yHMPu5000035670_Phaffomyces_opuntiae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,195.8112349510193,107,745,4229,672,yHMPu5000035670_Phaffomyces_opuntiae,True,0.01,107,6419,0,63,1177,0,0,none,58,10,672,3655,42,1,7164,234.0,yHMPu5000035670_Phaffomyces_opuntiae,Phaffomyces opuntiae,,Phaffomycetaceae,Phaffomycetaceae,Phaffomyces,NRRL Y-11707,Y-11707,7010.0,1836.0,,PPNH00000000,Y1000+,Type,Yes,986.0,5913.0,157.888,13138333.0,114155.0,31.71,3.3e-05,Leu,1670.0,7.0,48.0,34.0,This study,
107,773,580,0,True,0.01,5222,43,117,0,1e-08,1e-16,1616,100000,6916,1000,107,2265,50,0,False,kinetic_results_yHMPu5000035671_Phaffomyces_antillensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,182.0918369293213,117,773,4369,855,yHMPu5000035671_Phaffomyces_antillensis,True,0.01,117,6998,0,63,1410,0,0,none,93,10,855,3751,42,1,7771,233.0,yHMPu5000035671_Phaffomyces_antillensis,Phaffomyces antillensis,,Phaffomycetaceae,Phaffomycetaceae,Phaffomyces,NRRL Y-12881,Y-12881,7111.0,,,PPNI00000000,Y1000+,Type,No,1461.0,5931.0,30.043375,11982549.0,207511.0,31.81,7e-06,Leu,1671.0,5.0,46.0,37.0,This study,
103,754,545,0,True,0.01,4144,27,104,0,1e-08,1e-16,1554,100000,6535,1000,103,1823,50,0,False,kinetic_results_yHMPu5000035672_Phaffomyces_thermotolerans_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.78266215324402,104,754,4070,791,yHMPu5000035672_Phaffomyces_thermotolerans,True,0.01,104,6572,0,63,1032,0,0,none,58,10,791,3580,42,1,7326,232.0,yHMPu5000035672_Phaffomyces_thermotolerans,Phaffomyces thermotolerans,,Phaffomycetaceae,Phaffomycetaceae,Phaffomyces,NRRL Y-11709,Y-11709,7012.0,1837.0,,PPNJ00000000,Y1000+,Type,No,630.0,5625.0,46.33,11313357.0,278406.0,31.11,6e-06,Leu,1668.0,6.0,46.0,39.0,This study,
105,742,592,0,True,0.01,4436,27,106,0,1e-08,1e-16,1526,100000,6629,1000,105,1881,50,0,False,kinetic_results_yHMPu5000035673_Candida_orba_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,156.10474109649658,106,742,3995,791,yHMPu5000035673_Candida_orba,True,0.01,106,6678,0,63,1090,0,0,none,94,10,791,3515,42,1,7420,231.0,yHMPu5000035673_Candida_orba,Candida orba,,Phaffomycetaceae,Phaffomycetaceae,Candida,NRRL Y-27336,Y-27336,8782.0,,,PPNK00000000,Y1000+,Type,No,690.0,5742.0,205.34425,11407989.0,313077.0,31.56,3e-05,Leu,1672.0,5.0,44.0,38.0,This study,
93,781,531,0,True,0.01,4984,22,97,0,1e-08,1e-16,1508,100000,7313,1000,93,2260,50,0,False,kinetic_results_yHMPu5000035674_Kregervanrija_delftensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.21273684501648,97,781,3908,985,yHMPu5000035674_Kregervanrija_delftensis,True,0.01,97,7517,0,63,1275,0,0,none,69,10,985,3423,42,1,8298,76.0,yHMPu5000035674_Kregervanrija_delftensis,Kregervanrija delftensis,,Pichiaceae,Pichiaceae,Kregervanrija,NRRL Y-7119,Y-7119,2614.0,,,PPNL00000000,Y1000+,Type,No,2069.0,6042.0,71.27658333333333,12319421.0,216721.0,30.45,2.2e-05,Leu,1608.0,5.0,73.0,73.0,This study,
100,776,568,0,True,0.01,4822,27,101,0,1e-08,1e-16,1536,100000,7050,1000,100,2179,50,0,False,kinetic_results_yHMPu5000035675_Kregervanrija_fluxuum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.13562393188477,101,776,3997,926,yHMPu5000035675_Kregervanrija_fluxuum,True,0.01,101,7200,0,63,1253,0,0,none,58,10,926,3503,42,1,7976,75.0,yHMPu5000035675_Kregervanrija_fluxuum,Kregervanrija fluxuum,,Pichiaceae,Pichiaceae,Kregervanrija,NRRL YB-4273,YB-4273,2287.0,3646.0,,PPNM00000000,Y1000+,Type,Yes,2365.0,6539.0,110.683125,12511350.0,194901.0,31.78,2.7e-05,Leu,1607.0,8.0,77.0,67.0,This study,
101,773,606,0,True,0.01,5088,35,106,0,1e-08,1e-16,1590,100000,6659,1000,101,2211,50,0,False,kinetic_results_yHMPu5000035677_Kodamaea_ohmeri_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,174.04821395874023,106,773,4290,882,yHMPu5000035677_Kodamaea_ohmeri,True,0.01,106,6768,0,63,1329,0,0,none,71,10,882,3679,42,1,7541,187.0,yHMPu5000035677_Kodamaea_ohmeri,Kodamaea ohmeri,,CUG-Ser1,Metschnikowiaceae,Kodamaea,NRRL Y-1932,Y-1932,5367.0,,,PPNN00000000,Y1000+,Type,Yes,200.0,5362.0,44.99033333333333,12356549.0,302404.0,42.71,2e-06,Ser,1693.0,8.0,43.0,15.0,This study,
102,808,577,0,True,0.01,4798,34,103,0,1e-08,1e-16,1625,100000,6642,1000,102,2192,50,0,False,kinetic_results_yHMPu5000035679_Candida_rhagii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,182.00387811660767,103,808,4334,775,yHMPu5000035679_Candida_rhagii,True,0.01,103,6609,0,63,1417,0,0,none,94,10,775,3731,42,1,7417,186.0,yHMPu5000035679_Candida_rhagii,Candida rhagii,,CUG-Ser1,Debaryomycetaceae,Candida,NRRL Y-2594,Y-2594,4237.0,9839.0,,PPNO00000000,Y1000+,Type,No,333.0,5587.0,112.14608333333334,12380707.0,685568.0,40.79,1e-05,Ser,1709.0,6.0,35.0,9.0,This study,
109,801,618,0,True,0.01,6912,62,110,0,1e-08,1e-16,1637,100000,6516,1000,109,2962,50,0,False,kinetic_results_yHMPu5000035681_Candida_gotoi_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,184.587100982666,110,801,4378,850,yHMPu5000035681_Candida_gotoi,True,0.01,110,6565,0,63,2112,0,0,none,111,10,850,3761,42,1,7366,185.0,yHMPu5000035681_Candida_gotoi,Candida gotoi,,CUG-Ser1,Debaryomycetaceae,Candida,NRRL Y-27225,Y-27225,8531.0,10145.0,,PPNP00000000,Y1000+,Type,No,513.0,5752.0,137.95070833333332,13294897.0,547273.0,40.54,6e-06,Ser,1709.0,9.0,33.0,8.0,This study,
85,616,431,0,True,0.01,2972,18,94,0,1e-08,1e-16,1321,100000,5939,1000,85,1360,50,0,False,kinetic_results_yHMPu5000035684_Kloeckera_hatyaiensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,122.35144305229188,94,616,3622,528,yHMPu5000035684_Kloeckera_hatyaiensis,True,0.01,94,5851,0,63,832,0,0,none,91,10,528,3160,42,1,6467,259.0,yHMPu5000035684_Kloeckera_hatyaiensis,Kloeckera hatyaiensis,,Saccharomycodaceae,Saccharomycodaceae,Kloeckera,NRRL Y-63760,Y-63760,,,,PPNQ00000000,Y1000+,Type,No,1209.0,4589.0,92.275125,9782044.0,121364.0,36.43,0.001151,Leu,1107.0,6.0,126.0,520.0,This study,
99,703,593,0,True,0.01,4264,30,104,0,1e-08,1e-16,1513,100000,5955,1000,99,1750,50,0,False,kinetic_results_yHMPu5000035686_Cyberlindnera_saturnus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,164.9351589679718,104,703,4137,781,yHMPu5000035686_Cyberlindnera_saturnus,True,0.01,104,6033,0,63,969,0,0,none,99,10,781,3618,42,1,6736,230.0,yHMPu5000035686_Cyberlindnera_saturnus,Cyberlindnera saturnus,,Phaffomycetaceae,Phaffomycetaceae,Cyberlindnera,NRRL Y-17396,Y-17396,254.0,,,PPNR00000000,Y1000+,Type,No,650.0,6564.0,99.49929166666666,13328670.0,329270.0,42.81,1.7e-05,Leu,1683.0,16.0,47.0,13.0,This study,
100,697,496,0,True,0.01,3244,26,104,0,1e-08,1e-16,1503,100000,5618,1000,100,1475,50,0,False,kinetic_results_yHMPu5000035687_Cyberlindnera_suaveolens_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,150.8217761516571,104,697,4107,733,yHMPu5000035687_Cyberlindnera_suaveolens,True,0.01,104,5654,0,63,742,0,0,none,56,10,733,3592,42,1,6351,229.0,yHMPu5000035687_Cyberlindnera_suaveolens,Cyberlindnera suaveolens,,Phaffomycetaceae,Phaffomycetaceae,Cyberlindnera,NRRL Y-17391,Y-17391,255.0,,,PPNS00000000,Y1000+,Type,No,886.0,6088.0,44.08725,12292839.0,175574.0,42.85,9e-06,Leu,1705.0,11.0,31.0,12.0,This study,
97,715,541,0,True,0.01,3650,20,98,0,1e-08,1e-16,1531,100000,6145,1000,97,1611,50,0,False,kinetic_results_yHMPu5000035688_Cyberlindnera_xylosilytica_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,183.15552496910087,98,715,4189,665,yHMPu5000035688_Cyberlindnera_xylosilytica,True,0.01,98,6095,0,63,946,0,0,none,102,10,665,3649,42,1,6810,228.0,yHMPu5000035688_Cyberlindnera_xylosilytica,Cyberlindnera xylosilytica,,Phaffomycetaceae,Phaffomycetaceae,Cyberlindnera,NRRL YB-2097,YB-2097,13984.0,,,PPNT00000000,Y1000+,Type,No,464.0,6510.0,64.407125,13871052.0,249233.0,49.59,2e-06,Leu,1675.0,17.0,47.0,20.0,This study,
96,706,515,0,True,0.01,3650,23,97,0,1e-08,1e-16,1506,100000,6245,1000,96,1620,50,0,False,kinetic_results_yHMPu5000035689_Candida_mycetangii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,152.19547700881958,97,706,4109,738,yHMPu5000035689_Candida_mycetangii,True,0.01,97,6277,0,63,882,0,0,none,93,10,738,3598,42,1,6983,227.0,yHMPu5000035689_Candida_mycetangii,Candida mycetangii,,Phaffomycetaceae,Phaffomycetaceae,Candida,NRRL Y-6843,Y-6843,8675.0,,,PPNU00000000,Y1000+,Type,No,146.0,5720.0,73.5025,12145481.0,936046.0,45.51,5e-06,Leu,1686.0,9.0,50.0,14.0,This study,
110,759,608,0,True,0.01,4974,26,114,0,1e-08,1e-16,1594,100000,6311,1000,110,2104,50,0,False,kinetic_results_yHMPu5000035690_Candida_vartiovaarae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,346.6839349269867,114,759,4300,873,yHMPu5000035690_Candida_vartiovaarae,True,0.01,114,6425,0,63,1231,0,0,none,110,10,873,3729,42,1,7184,226.0,yHMPu5000035690_Candida_vartiovaarae,Candida vartiovaarae,,Phaffomycetaceae,Phaffomycetaceae,Candida,NRRL Y-6701,Y-6701,4289.0,3759.0,,PPNV00000000,Y1000+,Type,No,237.0,5617.0,58.671625,11225528.0,454449.0,46.42,1e-05,Leu,1678.0,11.0,53.0,17.0,This study,
